date,park,time,courts,applications,ratio
20220925,東白鬚公園,1100-1300,4,51,12.75
20220926,東白鬚公園,1100-1300,4,1,0.25
20220927,東白鬚公園,1100-1300,4,0,0.0
20220928,東白鬚公園,1100-1300,4,0,0.0
20220922,東白鬚公園,1300-1500,4,0,0.0
20220923,東白鬚公園,1300-1500,4,19,4.75
20220924,東白鬚公園,1300-1500,4,47,11.75
20220925,東白鬚公園,1300-1500,4,37,9.25
20220926,東白鬚公園,1300-1500,4,0,0.0
20220927,東白鬚公園,1300-1500,4,0,0.0
20220928,東白鬚公園,1300-1500,4,0,0.0
20220922,東白鬚公園,1500-1700,4,0,0.0
20220923,東白鬚公園,1500-1700,4,23,5.75
20220924,東白鬚公園,1500-1700,4,26,6.5
20220925,東白鬚公園,1500-1700,4,41,10.25
20220926,東白鬚公園,1500-1700,4,0,0.0
20220927,東白鬚公園,1500-1700,4,0,0.0
20220928,東白鬚公園,1500-1700,4,0,0.0
20220929,東白鬚公園,900-1100,4,0,0.0
20220930,東白鬚公園,900-1100,4,0,0.0
20220929,東白鬚公園,1100-1300,4,0,0.0
20220930,東白鬚公園,1100-1300,4,0,0.0
20220929,東白鬚公園,1300-1500,4,0,0.0
20220930,東白鬚公園,1300-1500,4,0,0.0
20220929,東白鬚公園,1500-1700,4,0,0.0
20220930,東白鬚公園,1500-1700,4,0,0.0
20220901,浮間公園,900-1100,4,2,0.5
20220902,浮間公園,900-1100,4,0,0.0
20220903,浮間公園,900-1100,4,33,8.25
20220904,浮間公園,900-1100,4,24,6.0
20220905,浮間公園,900-1100,4,0,0.0
20220906,浮間公園,900-1100,4,2,0.5
20220907,浮間公園,900-1100,4,0,0.0
20220901,浮間公園,1100-1300,4,0,0.0
20220902,浮間公園,1100-1300,4,0,0.0
20220903,浮間公園,1100-1300,4,36,9.0
20220904,浮間公園,1100-1300,4,40,10.0
20220905,浮間公園,1100-1300,4,0,0.0
20220906,浮間公園,1100-1300,4,1,0.25
20220907,浮間公園,1100-1300,4,9,2.25
20220901,浮間公園,1300-1500,4,1,0.25
20220902,浮間公園,1300-1500,4,4,1.0
20220903,浮間公園,1300-1500,4,34,8.5
20220904,浮間公園,1300-1500,4,46,11.5
20220905,浮間公園,1300-1500,4,0,0.0
20220906,浮間公園,1300-1500,4,0,0.0
20220907,浮間公園,1300-1500,4,5,1.25
20220901,浮間公園,1500-1700,4,0,0.0
20220902,浮間公園,1500-1700,4,3,0.75
20220903,浮間公園,1500-1700,4,22,5.5
20220904,浮間公園,1500-1700,4,39,9.75
20220905,浮間公園,1500-1700,4,1,0.25
20220906,浮間公園,1500-1700,4,0,0.0
20220907,浮間公園,1500-1700,4,1,0.25
20220901,浮間公園,1700-1900,4,1,0.25
20220902,浮間公園,1700-1900,4,2,0.5
20220903,浮間公園,1700-1900,4,42,10.5
20220904,浮間公園,1700-1900,4,8,2.0
20220905,浮間公園,1700-1900,4,0,0.0
20220906,浮間公園,1700-1900,4,5,1.25
20220907,浮間公園,1700-1900,4,0,0.0
20220901,浮間公園,1900-2100,4,6,1.5
20220902,浮間公園,1900-2100,4,5,1.25
20220903,浮間公園,1900-2100,4,12,3.0
20220904,浮間公園,1900-2100,4,6,1.5
20220905,浮間公園,1900-2100,4,2,0.5
20220906,浮間公園,1900-2100,4,7,1.75
20220907,浮間公園,1900-2100,4,8,2.0
20220908,浮間公園,900-1100,4,1,0.25
20220909,浮間公園,900-1100,4,0,0.0
20220910,浮間公園,900-1100,4,60,15.0
20220911,浮間公園,900-1100,4,27,6.75
20220912,浮間公園,900-1100,4,1,0.25
20220913,浮間公園,900-1100,4,2,0.5
20220914,浮間公園,900-1100,4,0,0.0
20220908,浮間公園,1100-1300,4,3,0.75
20220909,浮間公園,1100-1300,4,4,1.0
20220910,浮間公園,1100-1300,4,68,17.0
20220911,浮間公園,1100-1300,4,30,7.5
20220912,浮間公園,1100-1300,4,1,0.25
20220913,浮間公園,1100-1300,4,1,0.25
20220914,浮間公園,1100-1300,4,2,0.5
20220908,浮間公園,1300-1500,4,3,0.75
20220909,浮間公園,1300-1500,4,4,1.0
20220910,浮間公園,1300-1500,4,40,10.0
20220911,浮間公園,1300-1500,4,34,8.5
20220912,浮間公園,1300-1500,4,0,0.0
20220913,浮間公園,1300-1500,4,0,0.0
20220914,浮間公園,1300-1500,4,0,0.0
20220908,浮間公園,1500-1700,4,7,1.75
20220909,浮間公園,1500-1700,4,2,0.5
20220910,浮間公園,1500-1700,4,33,8.25
20220911,浮間公園,1500-1700,4,38,9.5
20220912,浮間公園,1500-1700,4,0,0.0
20220913,浮間公園,1500-1700,4,0,0.0
20220914,浮間公園,1500-1700,4,0,0.0
20220908,浮間公園,1700-1900,4,5,1.25
20220909,浮間公園,1700-1900,4,3,0.75
20220910,浮間公園,1700-1900,4,41,10.25
20220911,浮間公園,1700-1900,4,12,3.0
20220912,浮間公園,1700-1900,4,0,0.0
20220913,浮間公園,1700-1900,4,5,1.25
20220914,浮間公園,1700-1900,4,0,0.0
20220908,浮間公園,1900-2100,4,9,2.25
20220909,浮間公園,1900-2100,4,9,2.25
20220910,浮間公園,1900-2100,4,11,2.75
20220911,浮間公園,1900-2100,4,6,1.5
20220912,浮間公園,1900-2100,4,4,1.0
20220913,浮間公園,1900-2100,4,11,2.75
20220914,浮間公園,1900-2100,4,7,1.75
20220915,浮間公園,900-1100,4,1,0.25
20220916,浮間公園,900-1100,4,0,0.0
20220917,浮間公園,900-1100,4,40,10.0
20220918,浮間公園,900-1100,4,57,14.25
20220919,浮間公園,900-1100,4,23,5.75
20220921,浮間公園,900-1100,4,7,1.75
20220915,浮間公園,1100-1300,4,8,2.0
20220916,浮間公園,1100-1300,4,2,0.5
20220917,浮間公園,1100-1300,4,67,16.75
20220918,浮間公園,1100-1300,4,58,14.5
20220919,浮間公園,1100-1300,4,15,3.75
20220921,浮間公園,1100-1300,4,21,5.25
20220915,浮間公園,1300-1500,4,8,2.0
20220916,浮間公園,1300-1500,4,3,0.75
20220917,浮間公園,1300-1500,4,48,12.0
20220918,浮間公園,1300-1500,4,24,6.0
20220919,浮間公園,1300-1500,4,12,3.0
20220920,浮間公園,1300-1500,4,0,0.0
20220921,浮間公園,1300-1500,4,5,1.25
20220915,浮間公園,1500-1700,4,4,1.0
20220916,浮間公園,1500-1700,4,1,0.25
20220917,浮間公園,1500-1700,4,63,15.75
20220918,浮間公園,1500-1700,4,36,9.0
20220919,浮間公園,1500-1700,4,10,2.5
20220920,浮間公園,1500-1700,4,0,0.0
20220921,浮間公園,1500-1700,4,0,0.0
20220915,浮間公園,1700-1900,4,4,1.0
20220916,浮間公園,1700-1900,4,1,0.25
20220917,浮間公園,1700-1900,4,21,5.25
20220918,浮間公園,1700-1900,4,9,2.25
20220919,浮間公園,1700-1900,4,7,1.75
20220920,浮間公園,1700-1900,4,5,1.25
20220921,浮間公園,1700-1900,4,0,0.0
20220915,浮間公園,1900-2100,4,9,2.25
20220916,浮間公園,1900-2100,4,12,3.0
20220917,浮間公園,1900-2100,4,20,5.0
20220918,浮間公園,1900-2100,4,4,1.0
20220919,浮間公園,1900-2100,4,1,0.25
20220920,浮間公園,1900-2100,4,6,1.5
20220921,浮間公園,1900-2100,4,12,3.0
20220922,浮間公園,900-1100,4,1,0.25
20220923,浮間公園,900-1100,4,43,10.75
20220924,浮間公園,900-1100,4,28,7.0
20220925,浮間公園,900-1100,4,43,10.75
20220926,浮間公園,900-1100,4,0,0.0
20220927,浮間公園,900-1100,4,2,0.5
20220928,浮間公園,900-1100,4,0,0.0
20220922,浮間公園,1100-1300,4,1,0.25
20220923,浮間公園,1100-1300,4,42,10.5
20220924,浮間公園,1100-1300,4,44,11.0
20220925,浮間公園,1100-1300,4,56,14.0
20220926,浮間公園,1100-1300,4,1,0.25
20220927,浮間公園,1100-1300,4,1,0.25
20220928,浮間公園,1100-1300,4,5,1.25
20220922,浮間公園,1300-1500,4,0,0.0
20220923,浮間公園,1300-1500,4,13,3.25
20220924,浮間公園,1300-1500,4,46,11.5
20220925,浮間公園,1300-1500,4,32,8.0
20220926,浮間公園,1300-1500,4,0,0.0
20220927,浮間公園,1300-1500,4,0,0.0
20220928,浮間公園,1300-1500,4,3,0.75
20220922,浮間公園,1500-1700,4,4,1.0
20220923,浮間公園,1500-1700,4,19,4.75
20220924,浮間公園,1500-1700,4,18,4.5
20220925,浮間公園,1500-1700,4,36,9.0
20220926,浮間公園,1500-1700,4,0,0.0
20220927,浮間公園,1500-1700,4,0,0.0
20220928,浮間公園,1500-1700,4,1,0.25
20220922,浮間公園,1700-1900,4,4,1.0
20220923,浮間公園,1700-1900,4,8,2.0
20220924,浮間公園,1700-1900,4,9,2.25
20220925,浮間公園,1700-1900,4,27,6.75
20220926,浮間公園,1700-1900,4,1,0.25
20220927,浮間公園,1700-1900,4,4,1.0
20220928,浮間公園,1700-1900,4,4,1.0
20220922,浮間公園,1900-2100,4,7,1.75
20220923,浮間公園,1900-2100,4,6,1.5
20220924,浮間公園,1900-2100,4,7,1.75
20220925,浮間公園,1900-2100,4,5,1.25
20220926,浮間公園,1900-2100,4,4,1.0
20220927,浮間公園,1900-2100,4,4,1.0
20220928,浮間公園,1900-2100,4,3,0.75
20220929,浮間公園,900-1100,4,0,0.0
20220930,浮間公園,900-1100,4,0,0.0
20220929,浮間公園,1100-1300,4,2,0.5
20220930,浮間公園,1100-1300,4,0,0.0
20220929,浮間公園,1300-1500,4,2,0.5
20220930,浮間公園,1300-1500,4,0,0.0
20220929,浮間公園,1500-1700,4,0,0.0
20220930,浮間公園,1500-1700,4,0,0.0
20220929,浮間公園,1700-1900,4,3,0.75
20220930,浮間公園,1700-1900,4,0,0.0
20220929,浮間公園,1900-2100,4,8,2.0
20220930,浮間公園,1900-2100,4,1,0.25
20220901,城北中央公園Ａ,900-1100,8,9,1.125
20220902,城北中央公園Ａ,900-1100,8,19,2.375
20220904,城北中央公園Ａ,900-1100,8,136,17.0
20220905,城北中央公園Ａ,900-1100,8,5,0.625
20220906,城北中央公園Ａ,900-1100,8,20,2.5
20220907,城北中央公園Ａ,900-1100,8,12,1.5
20220901,城北中央公園Ａ,1100-1300,8,5,0.625
20220902,城北中央公園Ａ,1100-1300,8,5,0.625
20220904,城北中央公園Ａ,1100-1300,8,53,6.625
20220905,城北中央公園Ａ,1100-1300,8,3,0.375
20220906,城北中央公園Ａ,1100-1300,8,11,1.375
20220907,城北中央公園Ａ,1100-1300,8,13,1.625
20220901,城北中央公園Ａ,1300-1500,8,1,0.125
20220902,城北中央公園Ａ,1300-1500,8,0,0.0
20220904,城北中央公園Ａ,1300-1500,8,45,5.625
20220905,城北中央公園Ａ,1300-1500,8,3,0.375
20220906,城北中央公園Ａ,1300-1500,8,1,0.125
20220907,城北中央公園Ａ,1300-1500,8,6,0.75
20220901,城北中央公園Ａ,1500-1700,8,3,0.375
20220902,城北中央公園Ａ,1500-1700,8,9,1.125
20220904,城北中央公園Ａ,1500-1700,8,33,4.125
20220905,城北中央公園Ａ,1500-1700,8,2,0.25
20220906,城北中央公園Ａ,1500-1700,8,3,0.375
20220907,城北中央公園Ａ,1500-1700,8,22,2.75
20220901,城北中央公園Ａ,1700-1900,8,3,0.375
20220902,城北中央公園Ａ,1700-1900,8,11,1.375
20220903,城北中央公園Ａ,1700-1900,8,28,3.5
20220904,城北中央公園Ａ,1700-1900,8,33,4.125
20220905,城北中央公園Ａ,1700-1900,8,0,0.0
20220906,城北中央公園Ａ,1700-1900,8,15,1.875
20220907,城北中央公園Ａ,1700-1900,8,8,1.0
20220901,城北中央公園Ａ,1900-2100,8,6,0.75
20220902,城北中央公園Ａ,1900-2100,8,4,0.5
20220903,城北中央公園Ａ,1900-2100,8,21,2.625
20220904,城北中央公園Ａ,1900-2100,8,7,0.875
20220905,城北中央公園Ａ,1900-2100,8,2,0.25
20220906,城北中央公園Ａ,1900-2100,8,4,0.5
20220907,城北中央公園Ａ,1900-2100,8,2,0.25
20220908,城北中央公園Ａ,900-1100,8,8,1.0
20220909,城北中央公園Ａ,900-1100,8,12,1.5
20220910,城北中央公園Ａ,900-1100,8,63,7.875
20220911,城北中央公園Ａ,900-1100,8,75,9.375
20220912,城北中央公園Ａ,900-1100,8,11,1.375
20220913,城北中央公園Ａ,900-1100,4,10,2.5
20220914,城北中央公園Ａ,900-1100,8,14,1.75
20220908,城北中央公園Ａ,1100-1300,8,8,1.0
20220909,城北中央公園Ａ,1100-1300,8,9,1.125
20220910,城北中央公園Ａ,1100-1300,8,64,8.0
20220911,城北中央公園Ａ,1100-1300,8,53,6.625
20220912,城北中央公園Ａ,1100-1300,8,5,0.625
20220913,城北中央公園Ａ,1100-1300,4,23,5.75
20220914,城北中央公園Ａ,1100-1300,8,19,2.375
20220908,城北中央公園Ａ,1300-1500,8,8,1.0
20220909,城北中央公園Ａ,1300-1500,8,0,0.0
20220910,城北中央公園Ａ,1300-1500,8,109,13.625
20220911,城北中央公園Ａ,1300-1500,8,62,7.75
20220912,城北中央公園Ａ,1300-1500,8,4,0.5
20220913,城北中央公園Ａ,1300-1500,4,4,1.0
20220914,城北中央公園Ａ,1300-1500,8,12,1.5
20220908,城北中央公園Ａ,1500-1700,8,3,0.375
20220909,城北中央公園Ａ,1500-1700,8,1,0.125
20220910,城北中央公園Ａ,1500-1700,8,74,9.25
20220911,城北中央公園Ａ,1500-1700,8,41,5.125
20220912,城北中央公園Ａ,1500-1700,8,1,0.125
20220913,城北中央公園Ａ,1500-1700,4,4,1.0
20220914,城北中央公園Ａ,1500-1700,8,4,0.5
20220908,城北中央公園Ａ,1700-1900,8,38,4.75
20220909,城北中央公園Ａ,1700-1900,8,1,0.125
20220910,城北中央公園Ａ,1700-1900,8,50,6.25
20220911,城北中央公園Ａ,1700-1900,8,72,9.0
20220912,城北中央公園Ａ,1700-1900,8,0,0.0
20220913,城北中央公園Ａ,1700-1900,6,11,1.8333333333333333
20220914,城北中央公園Ａ,1700-1900,8,0,0.0
20220908,城北中央公園Ａ,1900-2100,8,4,0.5
20220909,城北中央公園Ａ,1900-2100,8,6,0.75
20220910,城北中央公園Ａ,1900-2100,8,25,3.125
20220911,城北中央公園Ａ,1900-2100,8,14,1.75
20220912,城北中央公園Ａ,1900-2100,8,4,0.5
20220913,城北中央公園Ａ,1900-2100,6,5,0.8333333333333334
20220914,城北中央公園Ａ,1900-2100,8,10,1.25
20220915,城北中央公園Ａ,900-1100,8,9,1.125
20220916,城北中央公園Ａ,900-1100,8,19,2.375
20220917,城北中央公園Ａ,900-1100,8,67,8.375
20220918,城北中央公園Ａ,900-1100,8,107,13.375
20220919,城北中央公園Ａ,900-1100,8,46,5.75
20220920,城北中央公園Ａ,900-1100,4,25,6.25
20220921,城北中央公園Ａ,900-1100,8,14,1.75
20220915,城北中央公園Ａ,1100-1300,8,7,0.875
20220916,城北中央公園Ａ,1100-1300,8,8,1.0
20220917,城北中央公園Ａ,1100-1300,8,65,8.125
20220918,城北中央公園Ａ,1100-1300,8,69,8.625
20220919,城北中央公園Ａ,1100-1300,8,31,3.875
20220920,城北中央公園Ａ,1100-1300,4,23,5.75
20220921,城北中央公園Ａ,1100-1300,8,26,3.25
20220915,城北中央公園Ａ,1300-1500,8,4,0.5
20220916,城北中央公園Ａ,1300-1500,8,0,0.0
20220917,城北中央公園Ａ,1300-1500,8,50,6.25
20220918,城北中央公園Ａ,1300-1500,8,91,11.375
20220919,城北中央公園Ａ,1300-1500,8,30,3.75
20220920,城北中央公園Ａ,1300-1500,4,2,0.5
20220921,城北中央公園Ａ,1300-1500,8,6,0.75
20220915,城北中央公園Ａ,1500-1700,8,3,0.375
20220916,城北中央公園Ａ,1500-1700,8,1,0.125
20220917,城北中央公園Ａ,1500-1700,8,50,6.25
20220918,城北中央公園Ａ,1500-1700,8,95,11.875
20220919,城北中央公園Ａ,1500-1700,8,31,3.875
20220920,城北中央公園Ａ,1500-1700,4,7,1.75
20220921,城北中央公園Ａ,1500-1700,8,1,0.125
20220915,城北中央公園Ａ,1700-1900,8,2,0.25
20220916,城北中央公園Ａ,1700-1900,8,0,0.0
20220917,城北中央公園Ａ,1700-1900,8,39,4.875
20220918,城北中央公園Ａ,1700-1900,8,44,5.5
20220919,城北中央公園Ａ,1700-1900,8,23,2.875
20220920,城北中央公園Ａ,1700-1900,6,28,4.666666666666667
20220921,城北中央公園Ａ,1700-1900,8,0,0.0
20220915,城北中央公園Ａ,1900-2100,8,4,0.5
20220916,城北中央公園Ａ,1900-2100,8,7,0.875
20220917,城北中央公園Ａ,1900-2100,8,23,2.875
20220918,城北中央公園Ａ,1900-2100,8,22,2.75
20220919,城北中央公園Ａ,1900-2100,8,14,1.75
20220920,城北中央公園Ａ,1900-2100,6,0,0.0
20220921,城北中央公園Ａ,1900-2100,8,2,0.25
20220922,城北中央公園Ａ,900-1100,8,14,1.75
20220923,城北中央公園Ａ,900-1100,8,49,6.125
20220924,城北中央公園Ａ,900-1100,8,61,7.625
20220925,城北中央公園Ａ,900-1100,8,116,14.5
20220926,城北中央公園Ａ,900-1100,8,4,0.5
20220927,城北中央公園Ａ,900-1100,8,18,2.25
20220928,城北中央公園Ａ,900-1100,8,14,1.75
20220922,城北中央公園Ａ,1100-1300,8,11,1.375
20220923,城北中央公園Ａ,1100-1300,8,26,3.25
20220924,城北中央公園Ａ,1100-1300,8,50,6.25
20220925,城北中央公園Ａ,1100-1300,8,50,6.25
20220926,城北中央公園Ａ,1100-1300,8,5,0.625
20220927,城北中央公園Ａ,1100-1300,8,11,1.375
20220928,城北中央公園Ａ,1100-1300,8,24,3.0
20220922,城北中央公園Ａ,1300-1500,8,9,1.125
20220923,城北中央公園Ａ,1300-1500,8,37,4.625
20220924,城北中央公園Ａ,1300-1500,8,75,9.375
20220925,城北中央公園Ａ,1300-1500,8,63,7.875
20220926,城北中央公園Ａ,1300-1500,8,1,0.125
20220927,城北中央公園Ａ,1300-1500,8,4,0.5
20220928,城北中央公園Ａ,1300-1500,8,7,0.875
20220922,城北中央公園Ａ,1500-1700,8,3,0.375
20220923,城北中央公園Ａ,1500-1700,8,45,5.625
20220924,城北中央公園Ａ,1500-1700,8,78,9.75
20220925,城北中央公園Ａ,1500-1700,8,55,6.875
20220926,城北中央公園Ａ,1500-1700,8,1,0.125
20220927,城北中央公園Ａ,1500-1700,8,7,0.875
20220928,城北中央公園Ａ,1500-1700,8,3,0.375
20220922,城北中央公園Ａ,1700-1900,8,4,0.5
20220923,城北中央公園Ａ,1700-1900,8,23,2.875
20220924,城北中央公園Ａ,1700-1900,8,25,3.125
20220925,城北中央公園Ａ,1700-1900,8,32,4.0
20220926,城北中央公園Ａ,1700-1900,8,0,0.0
20220927,城北中央公園Ａ,1700-1900,8,1,0.125
20220928,城北中央公園Ａ,1700-1900,8,0,0.0
20220922,城北中央公園Ａ,1900-2100,8,2,0.25
20220923,城北中央公園Ａ,1900-2100,8,13,1.625
20220924,城北中央公園Ａ,1900-2100,8,17,2.125
20220925,城北中央公園Ａ,1900-2100,8,12,1.5
20220926,城北中央公園Ａ,1900-2100,8,1,0.125
20220927,城北中央公園Ａ,1900-2100,8,1,0.125
20220928,城北中央公園Ａ,1900-2100,8,2,0.25
20220929,城北中央公園Ａ,900-1100,8,14,1.75
20220930,城北中央公園Ａ,900-1100,8,8,1.0
20220929,城北中央公園Ａ,1100-1300,8,12,1.5
20220930,城北中央公園Ａ,1100-1300,8,6,0.75
20220929,城北中央公園Ａ,1300-1500,8,2,0.25
20220930,城北中央公園Ａ,1300-1500,8,0,0.0
20220929,城北中央公園Ａ,1500-1700,8,3,0.375
20220930,城北中央公園Ａ,1500-1700,8,2,0.25
20220929,城北中央公園Ａ,1700-1900,8,0,0.0
20220930,城北中央公園Ａ,1700-1900,8,1,0.125
20220929,城北中央公園Ａ,1900-2100,8,2,0.25
20220930,城北中央公園Ａ,1900-2100,8,11,1.375
20220901,城北中央公園Ｂ,900-1100,1,1,1.0
20220902,城北中央公園Ｂ,900-1100,1,6,6.0
20220903,城北中央公園Ｂ,900-1100,1,8,8.0
20220904,城北中央公園Ｂ,900-1100,1,10,10.0
20220905,城北中央公園Ｂ,900-1100,1,1,1.0
20220906,城北中央公園Ｂ,900-1100,1,8,8.0
20220907,城北中央公園Ｂ,900-1100,1,7,7.0
20220901,城北中央公園Ｂ,1100-1300,1,1,1.0
20220902,城北中央公園Ｂ,1100-1300,1,0,0.0
20220903,城北中央公園Ｂ,1100-1300,1,6,6.0
20220904,城北中央公園Ｂ,1100-1300,1,7,7.0
20220905,城北中央公園Ｂ,1100-1300,1,7,7.0
20220906,城北中央公園Ｂ,1100-1300,1,4,4.0
20220907,城北中央公園Ｂ,1100-1300,1,4,4.0
20220901,城北中央公園Ｂ,1300-1500,1,0,0.0
20220902,城北中央公園Ｂ,1300-1500,1,0,0.0
20220903,城北中央公園Ｂ,1300-1500,1,6,6.0
20220904,城北中央公園Ｂ,1300-1500,1,11,11.0
20220905,城北中央公園Ｂ,1300-1500,1,0,0.0
20220906,城北中央公園Ｂ,1300-1500,1,0,0.0
20220907,城北中央公園Ｂ,1300-1500,1,0,0.0
20220901,城北中央公園Ｂ,1500-1700,1,2,2.0
20220902,城北中央公園Ｂ,1500-1700,1,0,0.0
20220903,城北中央公園Ｂ,1500-1700,1,10,10.0
20220904,城北中央公園Ｂ,1500-1700,1,7,7.0
20220905,城北中央公園Ｂ,1500-1700,1,2,2.0
20220906,城北中央公園Ｂ,1500-1700,1,4,4.0
20220907,城北中央公園Ｂ,1500-1700,1,17,17.0
20220908,城北中央公園Ｂ,900-1100,1,3,3.0
20220909,城北中央公園Ｂ,900-1100,1,7,7.0
20220910,城北中央公園Ｂ,900-1100,1,12,12.0
20220911,城北中央公園Ｂ,900-1100,1,20,20.0
20220912,城北中央公園Ｂ,900-1100,1,5,5.0
20220913,城北中央公園Ｂ,900-1100,1,16,16.0
20220914,城北中央公園Ｂ,900-1100,1,8,8.0
20220908,城北中央公園Ｂ,1100-1300,1,6,6.0
20220909,城北中央公園Ｂ,1100-1300,1,1,1.0
20220910,城北中央公園Ｂ,1100-1300,1,10,10.0
20220911,城北中央公園Ｂ,1100-1300,1,8,8.0
20220912,城北中央公園Ｂ,1100-1300,1,1,1.0
20220913,城北中央公園Ｂ,1100-1300,1,10,10.0
20220914,城北中央公園Ｂ,1100-1300,1,2,2.0
20220908,城北中央公園Ｂ,1300-1500,1,0,0.0
20220909,城北中央公園Ｂ,1300-1500,1,0,0.0
20220910,城北中央公園Ｂ,1300-1500,1,11,11.0
20220911,城北中央公園Ｂ,1300-1500,1,10,10.0
20220912,城北中央公園Ｂ,1300-1500,1,0,0.0
20220913,城北中央公園Ｂ,1300-1500,1,1,1.0
20220914,城北中央公園Ｂ,1300-1500,1,5,5.0
20220908,城北中央公園Ｂ,1500-1700,1,2,2.0
20220909,城北中央公園Ｂ,1500-1700,1,0,0.0
20220910,城北中央公園Ｂ,1500-1700,1,8,8.0
20220911,城北中央公園Ｂ,1500-1700,1,29,29.0
20220912,城北中央公園Ｂ,1500-1700,1,2,2.0
20220913,城北中央公園Ｂ,1500-1700,1,4,4.0
20220914,城北中央公園Ｂ,1500-1700,1,11,11.0
20220915,城北中央公園Ｂ,900-1100,1,8,8.0
20220916,城北中央公園Ｂ,900-1100,1,8,8.0
20220917,城北中央公園Ｂ,900-1100,1,18,18.0
20220918,城北中央公園Ｂ,900-1100,1,35,35.0
20220919,城北中央公園Ｂ,900-1100,1,20,20.0
20220920,城北中央公園Ｂ,900-1100,1,15,15.0
20220921,城北中央公園Ｂ,900-1100,1,8,8.0
20220915,城北中央公園Ｂ,1100-1300,1,1,1.0
20220916,城北中央公園Ｂ,1100-1300,1,0,0.0
20220917,城北中央公園Ｂ,1100-1300,1,5,5.0
20220918,城北中央公園Ｂ,1100-1300,1,16,16.0
20220919,城北中央公園Ｂ,1100-1300,1,9,9.0
20220920,城北中央公園Ｂ,1100-1300,1,2,2.0
20220921,城北中央公園Ｂ,1100-1300,1,9,9.0
20220915,城北中央公園Ｂ,1300-1500,1,1,1.0
20220916,城北中央公園Ｂ,1300-1500,1,0,0.0
20220917,城北中央公園Ｂ,1300-1500,1,7,7.0
20220918,城北中央公園Ｂ,1300-1500,1,12,12.0
20220919,城北中央公園Ｂ,1300-1500,1,7,7.0
20220920,城北中央公園Ｂ,1300-1500,1,0,0.0
20220921,城北中央公園Ｂ,1300-1500,1,0,0.0
20220915,城北中央公園Ｂ,1500-1700,1,2,2.0
20220916,城北中央公園Ｂ,1500-1700,1,0,0.0
20220917,城北中央公園Ｂ,1500-1700,1,14,14.0
20220918,城北中央公園Ｂ,1500-1700,1,15,15.0
20220919,城北中央公園Ｂ,1500-1700,1,20,20.0
20220920,城北中央公園Ｂ,1500-1700,1,5,5.0
20220921,城北中央公園Ｂ,1500-1700,1,2,2.0
20220922,城北中央公園Ｂ,900-1100,1,5,5.0
20220923,城北中央公園Ｂ,900-1100,1,18,18.0
20220924,城北中央公園Ｂ,900-1100,1,9,9.0
20220925,城北中央公園Ｂ,900-1100,1,17,17.0
20220926,城北中央公園Ｂ,900-1100,1,1,1.0
20220927,城北中央公園Ｂ,900-1100,1,16,16.0
20220928,城北中央公園Ｂ,900-1100,1,8,8.0
20220922,城北中央公園Ｂ,1100-1300,1,2,2.0
20220923,城北中央公園Ｂ,1100-1300,1,15,15.0
20220924,城北中央公園Ｂ,1100-1300,1,7,7.0
20220925,城北中央公園Ｂ,1100-1300,1,20,20.0
20220926,城北中央公園Ｂ,1100-1300,1,5,5.0
20220927,城北中央公園Ｂ,1100-1300,1,10,10.0
20220928,城北中央公園Ｂ,1100-1300,1,7,7.0
20220922,城北中央公園Ｂ,1300-1500,1,1,1.0
20220923,城北中央公園Ｂ,1300-1500,1,7,7.0
20220924,城北中央公園Ｂ,1300-1500,1,8,8.0
20220925,城北中央公園Ｂ,1300-1500,1,13,13.0
20220926,城北中央公園Ｂ,1300-1500,1,0,0.0
20220928,城北中央公園Ｂ,1300-1500,1,0,0.0
20220922,城北中央公園Ｂ,1500-1700,1,2,2.0
20220923,城北中央公園Ｂ,1500-1700,1,26,26.0
20220924,城北中央公園Ｂ,1500-1700,1,10,10.0
20220925,城北中央公園Ｂ,1500-1700,1,28,28.0
20220926,城北中央公園Ｂ,1500-1700,1,2,2.0
20220928,城北中央公園Ｂ,1500-1700,1,18,18.0
20220929,城北中央公園Ｂ,900-1100,1,6,6.0
20220930,城北中央公園Ｂ,900-1100,1,4,4.0
20220929,城北中央公園Ｂ,1100-1300,1,6,6.0
20220930,城北中央公園Ｂ,1100-1300,1,1,1.0
20220929,城北中央公園Ｂ,1300-1500,1,0,0.0
20220930,城北中央公園Ｂ,1300-1500,1,0,0.0
20220929,城北中央公園Ｂ,1500-1700,1,2,2.0
20220930,城北中央公園Ｂ,1500-1700,1,1,1.0
20220901,赤塚公園,900-1100,7,1,0.14285714285714285
20220902,赤塚公園,900-1100,7,3,0.42857142857142855
20220903,赤塚公園,900-1100,7,41,5.857142857142857
20220904,赤塚公園,900-1100,7,136,19.428571428571427
20220905,赤塚公園,900-1100,7,0,0.0
20220906,赤塚公園,900-1100,7,4,0.5714285714285714
20220907,赤塚公園,900-1100,7,3,0.42857142857142855
20220901,赤塚公園,1100-1300,7,2,0.2857142857142857
20220902,赤塚公園,1100-1300,7,3,0.42857142857142855
20220903,赤塚公園,1100-1300,7,46,6.571428571428571
20220904,赤塚公園,1100-1300,7,75,10.714285714285714
20220905,赤塚公園,1100-1300,7,4,0.5714285714285714
20220906,赤塚公園,1100-1300,7,1,0.14285714285714285
20220907,赤塚公園,1100-1300,7,1,0.14285714285714285
20220901,赤塚公園,1300-1500,7,0,0.0
20220902,赤塚公園,1300-1500,7,0,0.0
